2022,7,15,12:56:56,Latitude: 52.515154 ,Longitude: 7.345280,Altitude: 28.060701 ,2.22661,1.25456,5.08768,-1.39946,0.0134564,-3.50931,-4.89531,0.397695
2022,7,15,12:56:57,Latitude: 52.515092 ,Longitude: 7.345341,Altitude: 28.505228 ,1.87227,2.24337,7.27119,-0.156813,0.0385038,-0.40409,-0.522399,-0.279919
2022,7,15,12:56:59,Latitude: 52.515016 ,Longitude: 7.345406,Altitude: 29.415956 ,6.21056,4.16591,14.1689,-0.129767,0.227559,-0.406622,-0.30883,0.128302
2022,7,15,12:57:0,Latitude: 52.514987 ,Longitude: 7.345400,Altitude: 29.721398 ,-3.01909,-2.52109,-2.42054,0.412351,0.562902,-0.498818,0.476435,0.476435
2022,7,15,12:57:1,Latitude: 52.514968 ,Longitude: 7.345367,Altitude: 30.295892 ,3.21302,4.30956,7.52019,-0.00826034,-0.0081271,-0.203044,-0.219432,0.695333
2022,7,15,12:57:2,Latitude: 52.514954 ,Longitude: 7.345325,Altitude: 30.586450 ,3.15077,1.21147,10.3501,-0.980582,-0.166672,-0.063951,-1.21121,0.231556
2022,7,15,12:57:3,Latitude: 52.514939 ,Longitude: 7.345268,Altitude: 30.600603 ,3.00472,2.58813,11.3294,-0.122839,0.0838024,0.00892649,-0.0301103,1.01242
2022,7,15,12:57:4,Latitude: 52.514939 ,Longitude: 7.345203,Altitude: 30.458016 ,-0.586579,2.73418,13.6134,-1.16551,-0.751024,0.126836,-1.78969,1.16111
2022,7,15,12:57:5,Latitude: 52.514939 ,Longitude: 7.345102,Altitude: 31.139557 ,-0.4956,1.64242,8.29591,-0.0502282,-0.134031,0.074343,-0.109916,0.837758
2022,7,15,12:57:6,Latitude: 52.514939 ,Longitude: 7.345011,Altitude: 32.567933 ,1.59933,1.05824,9.0812,-0.0402358,0.0203844,0.0544916,0.0346401,0.174
2022,7,15,12:57:7,Latitude: 52.514939 ,Longitude: 7.344923,Altitude: 34.179323 ,3.50511,1.73819,10.5441,-0.155881,-0.0142557,0.000532925,-0.169603,0.672684
2022,7,15,12:57:8,Latitude: 52.514939 ,Longitude: 7.344839,Altitude: 35.150468 ,8.20493,1.31681,13.4219,0.345335,-0.266462,-0.121907,-0.0430337,0.211305
2022,7,15,12:57:9,Latitude: 52.514939 ,Longitude: 7.344753,Altitude: 36.231599 ,0.962469,0.28491,6.43801,0.0131899,-0.116844,-0.0358392,-0.139493,0.500816
2022,7,15,12:57:10,Latitude: 52.514939 ,Longitude: 7.344667,Altitude: 37.238510 ,0.502782,1.79805,6.24887,-0.0704793,-0.010925,0.033441,-0.0479632,0.142557
2022,7,15,12:57:12,Latitude: 52.514939 ,Longitude: 7.344482,Altitude: 38.994508 ,0.514753,1.40061,13.2112,-0.0578223,0.0285115,-0.00879326,-0.0381041,0.133231
2022,7,15,12:57:13,Latitude: 52.514939 ,Longitude: 7.344389,Altitude: 38.793259 ,0.229843,2.07817,7.13711,0.0234487,0.0702128,0.0470306,0.140692,0.276455
2022,7,15,12:57:14,Latitude: 52.514939 ,Longitude: 7.344294,Altitude: 37.995453 ,2.25294,-0.739808,6.73489,0.0811378,0.00146554,-0.00879326,0.07381,0.766612
2022,7,15,12:57:15,Latitude: 52.514954 ,Longitude: 7.344191,Altitude: 37.173202 ,-0.423774,2.48757,9.82341,-0.163475,-0.0406355,-0.013856,-0.217966,-0.037438
2022,7,15,12:57:16,Latitude: 52.514954 ,Longitude: 7.344088,Altitude: 35.820024 ,2.99036,6.87854,13.8935,-0.777804,-0.228625,-0.0235819,-1.03001,0.999634
2022,7,15,12:57:17,Latitude: 52.514968 ,Longitude: 7.343985,Altitude: 35.510986 ,1.49638,1.45807,11.6358,0.0614196,-0.0185191,0.0127902,0.0556906,0.997102
2022,7,15,12:57:18,Latitude: 52.514968 ,Longitude: 7.343893,Altitude: 35.681627 ,-1.14682,3.43328,10.422,-0.1307,-0.116444,0.0808713,-0.166273,0.790461
2022,7,15,12:57:19,Latitude: 52.514968 ,Longitude: 7.343807,Altitude: 35.824661 ,-0.189142,1.08218,5.68383,0.227159,-0.0358392,0.00839357,0.199714,0.199714
